pl_name,hostname,sy_snum,sy_pnum,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim
CoRoT-10 b,CoRoT-10,1,1,0,13.24060000,0.00020000,-0.00020000,0,10.870,0.780,-0.780,0,874.00000,50.85000,-50.85000,0,0.79,0.05,-0.05,0,0.89,0.05,-0.05,0
CoRoT-11 b,CoRoT-11,1,1,0,2.99433000,0.00001100,-0.00001100,0,16.030,0.340,-0.340,0,740.51000,108.06000,-108.06000,0,1.37,0.03,-0.03,0,1.27,0.05,-0.05,0
CoRoT-12 b,CoRoT-12,1,1,0,2.82804200,0.00001300,-0.00001300,0,16.140,1.460,-1.460,0,291.43800,22.24700,-20.65800,0,1.12,0.10,-0.09,0,1.08,0.08,-0.07,0
CoRoT-13 b,CoRoT-13,1,1,0,4.03519000,0.00003000,-0.00003000,0,9.920,0.157,-0.157,0,415.70400,20.97600,-20.97600,0,1.01,0.03,-0.03,0,1.09,0.02,-0.02,0
CoRoT-14 b,CoRoT-14,1,1,0,1.51214000,0.00013000,-0.00013000,0,12.220,0.780,-0.780,0,2415.40000,190.70000,-190.70000,0,1.21,0.08,-0.08,0,1.13,0.09,-0.09,0
CoRoT-16 b,CoRoT-16,1,1,0,5.35227000,0.00020000,-0.00020000,0,13.110,1.790,-1.570,0,170.03200,27.01400,-26.37900,0,1.19,0.14,-0.13,0,1.10,0.08,-0.08,0
CoRoT-17 b,CoRoT-17,1,1,0,3.76810000,0.00030000,-0.00030000,0,11.430,0.780,-0.780,0,772.29000,95.34000,-95.34000,0,1.59,0.07,-0.07,0,1.04,0.10,-0.10,0
CoRoT-18 b,CoRoT-18,1,1,0,1.90006930,0.00000280,-0.00000280,0,14.680,2.020,-2.020,0,1102.82000,120.77000,-120.77000,0,1.00,0.13,-0.13,0,0.95,0.15,-0.15,0
CoRoT-19 b,CoRoT-19,1,1,0,3.89713000,0.00002000,-0.00002000,0,14.460,0.340,-0.340,0,352.78000,19.07000,-19.07000,0,1.65,0.04,-0.04,0,1.21,0.05,-0.05,0
CoRoT-2 b,CoRoT-2,2,1,0,1.74299350,0.00000100,-0.00000100,0,16.432,0.471,-0.493,0,1102.82000,69.92000,-69.92000,0,0.91,0.03,-0.03,0,0.96,0.08,-0.08,0
CoRoT-20 b,CoRoT-20,1,2,0,9.24285000,0.00030000,-0.00030000,0,9.416,0.448,-0.448,0,1366.66900,63.56600,-63.56600,0,1.02,0.05,-0.05,0,1.14,0.08,-0.08,0
CoRoT-20 c,CoRoT-20,1,2,0,1675.00000000,19.00000000,-17.00000000,0,12.200,,,0,5403.11000,317.83000,-317.83000,0,1.37,0.03,-0.04,0,1.14,0.08,-0.08,0
CoRoT-21 b,CoRoT-21,1,1,0,2.72474000,0.00014000,-0.00014000,0,14.572,1.569,-1.569,0,718.29580,98.52730,-98.52730,0,1.95,0.21,-0.21,0,1.29,0.09,-0.09,0
CoRoT-22 b,CoRoT-22,1,1,0,9.75598000,0.00011000,-0.00011000,0,4.880,0.170,-0.390,0,12.20000,14.00000,-8.80000,0,1.14,0.04,-0.09,0,1.10,0.05,-0.05,0
CoRoT-23 b,CoRoT-23,1,1,0,3.63130000,0.00010000,-0.00010000,0,11.770,1.460,-1.460,0,889.90000,95.30000,-95.30000,0,1.61,0.18,-0.18,0,1.14,0.08,-0.08,0
CoRoT-24 b,CoRoT-24,1,2,0,5.11340000,0.00060000,-0.00060000,0,3.700,0.400,-0.400,0,5.70000,,,1,0.86,0.09,-0.09,0,0.91,0.09,-0.09,0
CoRoT-24 c,CoRoT-24,1,2,0,11.75900000,0.00630000,-0.00630000,0,5.000,0.500,-0.500,0,28.00000,11.00000,-11.00000,0,0.86,0.09,-0.09,0,0.91,0.09,-0.09,0
CoRoT-25 b,CoRoT-25,1,1,0,4.86069000,0.00006000,-0.00006000,0,12.110,3.400,-1.120,0,85.81000,12.71000,-12.71000,0,1.19,0.14,-0.03,0,1.09,0.11,-0.05,0
CoRoT-26 b,CoRoT-26,1,1,0,4.20474000,0.00005000,-0.00005000,0,14.120,1.460,-0.780,0,165.26000,15.89000,-15.89000,0,1.79,0.18,-0.09,0,1.09,0.06,-0.06,0
CoRoT-27 b,CoRoT-27,1,1,0,3.57532000,0.00006000,-0.00006000,0,11.287,0.493,-0.493,0,3302.11000,174.80000,-174.80000,0,1.08,0.18,-0.06,0,1.05,0.11,-0.11,0
CoRoT-28 b,CoRoT-28,1,1,0,5.20851000,0.00038000,-0.00038000,0,10.705,0.740,-0.740,0,153.82972,27.65121,-27.65121,0,1.78,0.11,-0.11,0,1.01,0.14,-0.14,0
CoRoT-29 b,CoRoT-29,1,1,0,2.85057000,0.00000600,-0.00000600,0,10.088,1.793,-1.793,0,270.15550,63.56600,-63.56600,0,0.90,0.12,-0.12,0,0.97,0.14,-0.14,0
CoRoT-3 b,CoRoT-3,1,1,0,4.25680000,0.00000500,-0.00000500,0,11.320,0.780,-0.780,0,6883.91000,317.80000,-317.80000,0,1.56,0.09,-0.09,0,1.37,0.09,-0.09,0
CoRoT-30 b,CoRoT-30,1,1,0,9.06005000,0.00024000,-0.00024000,0,11.310,0.852,-0.852,0,921.70700,69.92260,-69.92260,0,0.91,0.09,-0.03,0,0.98,0.03,-0.05,0
CoRoT-31 b,CoRoT-31,1,1,0,4.62941000,0.00075000,-0.00075000,0,16.365,3.363,-3.363,0,266.97720,108.06220,-108.06220,0,2.15,0.56,-0.66,0,1.25,0.22,-0.21,0
CoRoT-35 b,CoRoT-35,1,1,0,3.22748000,0.00008000,-0.00008000,0,18.831,1.233,-1.233,0,349.61125,117.59651,-117.59651,0,1.65,0.10,-0.11,0,1.01,0.07,-0.06,0
CoRoT-36 b,CoRoT-36,1,1,0,5.61653100,0.00002300,-0.00002300,0,15.805,1.569,-1.569,0,216.12332,149.37935,-136.66622,1,1.52,0.20,-0.10,0,1.32,0.09,-0.09,0
CoRoT-4 b,CoRoT-4,1,1,0,9.20205000,0.00037000,-0.00037000,0,13.340,0.670,-0.560,0,228.83000,25.43000,-25.43000,0,1.17,0.01,-0.03,0,1.16,0.03,-0.02,0
CoRoT-5 b,CoRoT-5,1,1,0,4.03789620,0.00000190,-0.00000190,0,15.558,0.516,-0.527,0,148.42000,14.93700,-7.62800,0,1.19,0.04,-0.04,0,1.00,0.02,-0.02,0
CoRoT-6 b,CoRoT-6,1,1,0,8.88659300,0.00000400,-0.00000400,0,13.068,0.392,-0.392,0,940.74000,108.06000,-108.06000,0,1.03,0.03,-0.03,0,1.05,0.05,-0.05,0
CoRoT-7 b,CoRoT-7,1,3,0,0.85359163,0.00000001,-0.00000001,0,1.681,0.112,-0.112,0,4.07661,1.01982,-1.01982,0,0.83,0.04,-0.04,0,0.82,0.17,-0.17,0
CoRoT-7 c,CoRoT-7,1,3,0,3.69800000,0.00300000,-0.00300000,0,2.830,,,0,8.40000,0.90000,-0.90000,0,0.86,0.05,-0.04,0,0.90,0.12,-0.10,0
CoRoT-7 d,CoRoT-7,1,3,0,8.96600000,1.54600000,-1.54600000,0,4.310,,,0,17.14200,2.55200,-2.55200,0,0.84,0.01,-0.01,0,0.92,0.02,-0.02,0
CoRoT-8 b,CoRoT-8,1,1,0,6.21229000,0.00003000,-0.00003000,0,6.390,0.220,-0.220,0,69.92000,9.53000,-9.53000,0,0.77,0.02,-0.02,0,0.88,0.04,-0.04,0
CoRoT-9 b,CoRoT-9,2,1,0,95.27265600,0.00006800,-0.00006800,0,11.949,0.841,-0.706,0,266.97720,15.89150,-15.89150,0,0.96,0.06,-0.06,0,0.96,0.04,-0.04,0
CoRoTID 223977153 b,CoRoTID 223977153,1,1,0,6.71837000,0.00001000,-0.00001000,0,6.389,0.673,-0.560,0,47.67450,31.78300,-31.78300,0,0.79,0.08,-0.09,0,1.08,0.08,-0.07,0
DE CVn b,DE CVn,2,1,0,4098.10000000,131.50000000,-131.50000000,0,12.400,,,0,3823.27330,955.81833,-955.81833,0,0.42,0.01,-0.01,0,0.51,,,0
DENIS-P J082303.1-491201 b,DENIS-P J082303.1-491201,1,1,0,246.36000000,1.38000000,-1.35000000,0,11.900,,,0,9057.77000,603.85000,-603.85000,0,,,,,0.07,0.01,-0.01,0
DH Tau b,DH Tau,1,1,0,,,,,30.264,8.967,-8.967,0,3496.00000,3178.00000,-953.00000,0,0.27,0.07,-0.07,0,0.33,,,0
DMPP-1 b,DMPP-1,1,4,0,18.57000000,0.01000000,-0.01000000,0,5.290,,,0,24.27000,1.16000,-1.59000,0,1.26,0.02,-0.02,0,1.21,0.03,-0.03,0
DMPP-1 c,DMPP-1,1,4,0,6.58400000,0.00300000,-0.00200000,0,3.060,,,0,9.60000,0.53000,-1.58000,0,1.26,0.02,-0.02,0,1.21,0.03,-0.03,0
DMPP-1 d,DMPP-1,1,4,0,2.88200000,0.00100000,-0.00100000,0,1.650,,,0,3.35000,0.38000,-0.34000,0,1.26,0.02,-0.02,0,1.21,0.03,-0.03,0
DMPP-1 e,DMPP-1,1,4,0,5.51600000,0.00200000,-0.00400000,0,1.860,,,0,4.13000,0.66000,-1.14000,0,1.26,0.02,-0.02,0,1.21,0.03,-0.03,0
DMPP-2 b,DMPP-2,1,1,0,5.20720000,0.00020000,-0.00550000,0,14.300,,,0,138.89171,9.53490,-18.75197,0,1.78,0.09,-0.09,0,1.44,0.03,-0.03,0
DMPP-3 A b,DMPP-3 A,2,1,0,6.67320000,0.00110000,-0.00030000,0,1.410,,,0,2.58000,0.35000,-0.58000,0,0.91,0.02,-0.02,0,0.87,0.05,-0.05,0
DP Leo b,DP Leo,2,1,0,10220.00000000,730.00000000,-730.00000000,0,12.700,,,0,1995.88832,184.33363,-184.33363,0,0.01,,,0,0.69,,,0
DS Tuc A b,DS Tuc A,2,1,0,8.13826800,0.00001100,-0.00001100,0,5.700,0.170,-0.170,0,413.17900,,,1,0.96,0.03,-0.03,0,1.01,0.06,-0.06,0
EPIC 201170410.02,EPIC 201170410,1,1,0,6.79870000,0.00010000,-0.00010000,0,1.047,0.276,-0.257,0,1.15000,,,0,0.28,0.07,-0.07,0,0.29,0.10,-0.08,0
EPIC 201238110 b,EPIC 201238110,1,1,0,28.16560000,0.00270000,-0.00280000,0,1.870,0.200,-0.450,0,4.16000,,,0,0.37,0.09,-0.04,0,0.41,0.11,-0.05,0
EPIC 201427007 b,EPIC 201427007,1,1,0,0.72091000,0.00014000,-0.00014000,0,1.500,0.200,-0.200,0,2.86000,,,0,0.94,0.09,-0.09,0,0.93,,,0
EPIC 201497682 b,EPIC 201497682,1,1,0,2.13174000,0.00022000,-0.00022000,0,0.692,0.059,-0.048,0,0.26000,,,0,0.55,0.02,-0.02,0,0.78,0.09,-0.17,0
EPIC 201595106 b,EPIC 201595106,1,1,0,0.87721400,0.00006000,-0.00006000,0,1.300,0.100,-0.100,0,2.24000,,,0,0.93,0.06,-0.06,0,1.02,0.14,-0.12,0
EPIC 201615463 c,K2-166,1,2,0,3.80464000,0.00091000,-0.00105000,0,1.220,0.210,-0.170,0,1.98000,,,0,1.60,0.01,-0.02,0,1.07,0.03,-0.03,0
EPIC 201754305 d,K2-16,1,3,0,2.71578000,0.00031000,-0.00031000,0,1.030,0.085,-0.086,0,1.08000,,,0,0.54,0.02,-0.01,0,0.67,0.03,-0.04,0
EPIC 201757695.02,EPIC 201757695,1,1,0,2.04780000,0.00010000,-0.00010000,0,0.908,0.059,-0.064,0,0.68800,,,0,0.66,0.04,-0.04,0,0.73,0.04,-0.05,0
EPIC 201833600 c,K2-50,1,2,0,3.96151000,0.00046000,-0.00051000,0,1.000,0.120,-0.110,0,0.97200,,,0,0.63,0.04,-0.04,0,0.61,0.06,-0.06,0
EPIC 201841433 b,EPIC 201841433,1,1,0,4.16980000,0.00010000,-0.00010000,0,1.040,0.037,-0.032,0,1.12000,,,0,0.63,0.04,-0.02,0,0.80,0.08,-0.16,0
EPIC 205950854 c,K2-168,1,2,0,8.05072200,0.00007500,-0.00003800,0,1.310,0.144,-0.063,0,2.27000,,,0,0.83,0.09,-0.04,0,0.88,0.06,-0.03,0
EPIC 206024342 b,EPIC 206024342,1,3,0,4.50756000,0.00062000,-0.00060000,0,1.700,0.590,-0.310,0,3.53000,,,0,0.82,0.10,-0.04,0,0.93,0.08,-0.10,0
EPIC 206024342 c,EPIC 206024342,1,3,0,0.91172400,0.00007600,-0.00007600,0,1.400,0.500,-0.500,0,2.54000,,,0,1.10,0.36,-0.36,0,0.93,0.08,-0.10,0
EPIC 206024342 d,EPIC 206024342,1,3,0,14.64753100,0.00000410,-0.00000410,0,2.600,0.900,-0.900,0,7.27000,,,0,1.10,0.36,-0.36,0,0.93,0.08,-0.10,0
EPIC 206032309 b,EPIC 206032309,1,1,0,2.87814000,0.00023000,-0.00026000,0,1.010,0.240,-0.130,0,1.01000,,,0,0.37,0.01,-0.01,0,0.22,0.04,-0.06,0
EPIC 206042996 b,EPIC 206042996,1,2,0,5.29860000,0.00060000,-0.00060000,0,1.700,0.200,-0.200,0,3.53000,,,0,0.50,0.04,-0.04,0,0.57,0.05,-0.05,0
EPIC 206042996 c,EPIC 206042996,1,2,0,0.35488400,0.00006300,-0.00006300,0,1.200,0.200,-0.100,0,1.87000,,,0,0.50,0.04,-0.04,0,0.57,0.05,-0.05,0
EPIC 206215704 b,EPIC 206215704,1,1,0,2.25543600,0.00009100,-0.00009100,0,1.000,0.100,-0.090,0,0.97200,,,0,0.25,0.01,-0.01,0,0.41,0.10,-0.08,0
EPIC 206317286 b,EPIC 206317286,1,2,0,1.58252000,0.00017000,-0.00018000,0,0.960,0.110,-0.150,0,0.84000,,,0,0.67,0.04,-0.05,0,0.71,0.09,-0.03,0
EPIC 206317286 c,EPIC 206317286,1,2,0,17.51547200,0.00228800,-0.00296500,0,2.094,0.176,-0.160,0,5.03000,,,0,0.76,0.05,-0.06,0,0.83,0.25,-0.37,0
EPIC 211822797 b,EPIC 211822797,1,1,0,21.17019630,0.00006620,-0.00006420,0,1.920,0.120,-0.070,0,4.35000,,,0,0.58,0.01,-0.01,0,0.62,0.02,-0.02,0
EPIC 211945201 b,EPIC 211945201,1,1,0,19.49221000,0.00066600,-0.00065300,0,5.760,0.300,-0.300,0,27.00000,14.00000,-12.60000,0,1.39,0.02,-0.02,0,1.17,0.04,-0.04,0
EPIC 212297394 b,EPIC 212297394,1,2,0,2.28936300,0.00023200,-0.00025100,0,1.480,0.130,-0.110,0,2.79000,,,0,0.80,0.03,-0.03,0,0.83,0.05,-0.04,0
EPIC 212297394 c,EPIC 212297394,1,2,0,5.21396500,0.00044200,-0.00044200,0,2.270,0.190,-0.140,0,5.77000,,,0,0.80,0.03,-0.03,0,0.83,0.05,-0.04,0
EPIC 212424622 b,EPIC 212424622,1,1,0,18.09830000,0.00600000,-0.00580000,0,2.170,0.670,-0.420,0,5.35000,,,0,1.22,0.00,-0.05,0,1.11,0.14,-0.12,0
EPIC 212499991 b,EPIC 212499991,1,1,0,34.88500000,0.01100000,-0.01000000,0,1.600,0.130,-0.160,0,3.19000,,,0,0.76,0.01,-0.01,0,0.91,0.04,-0.16,0
EPIC 212587672 b,EPIC 212587672,1,2,0,15.28078000,0.00012100,-0.00011600,0,1.260,0.110,-0.090,0,2.13000,,,0,0.98,0.04,-0.03,0,0.99,0.03,-0.04,0
EPIC 212587672 c,EPIC 212587672,1,2,0,23.22855500,0.00006800,-0.00007100,0,2.320,0.190,-0.120,0,5.99000,,,0,0.98,0.04,-0.03,0,0.99,0.03,-0.04,0
EPIC 212624936 b,EPIC 212624936,1,2,0,0.57865700,0.00001600,-0.00001600,0,1.200,0.300,-0.300,0,1.87000,,,0,0.93,0.20,-0.20,0,1.00,,,0
EPIC 212624936 c,EPIC 212624936,1,2,0,11.81143700,0.00011000,-0.00011000,0,2.300,0.500,-0.500,0,5.90000,,,0,0.93,0.20,-0.20,0,1.00,,,0
EPIC 212737443 b,EPIC 212737443,1,2,0,13.60300000,0.00130000,-0.00130000,0,2.586,0.126,-0.126,0,7.20000,,,0,0.67,0.02,-0.02,0,0.69,0.04,-0.04,0
EPIC 212737443 c,EPIC 212737443,1,2,0,65.55000000,0.00890000,-0.00890000,0,2.690,0.146,-0.146,0,7.70000,,,0,0.67,0.02,-0.02,0,0.69,0.04,-0.04,0
EPIC 220492298 b,EPIC 220492298,1,1,0,0.76240600,0.00015000,-0.00015000,0,0.990,0.100,-0.100,0,0.93700,,,0,0.89,0.09,-0.09,0,0.95,,,0
EPIC 220554210 c,K2-282,1,2,0,0.70531000,0.00003700,-0.00003700,0,1.600,0.100,-0.100,0,3.19000,,,0,1.00,0.04,-0.04,0,0.94,0.04,-0.04,0
EPIC 220674823 b,EPIC 220674823,1,2,0,0.57121200,0.00003800,-0.00003800,0,1.600,0.100,-0.100,0,7.72000,0.80000,-0.79000,0,0.95,0.05,-0.05,0,0.93,0.01,-0.01,0
EPIC 220674823 c,EPIC 220674823,1,2,0,13.33461500,0.00010000,-0.00010000,0,2.200,0.200,-0.200,0,5.80000,3.30000,-3.00000,0,0.95,0.05,-0.05,0,0.93,0.01,-0.01,0
EPIC 228836835 b,EPIC 228836835,1,1,0,0.72811300,0.00006300,-0.00006300,0,1.100,0.300,-0.200,0,1.37000,,,0,0.32,0.07,-0.07,0,0.42,0.02,-0.02,0
EPIC 246851721 b,EPIC 246851721,2,1,0,6.18023500,0.00001400,-0.00001400,0,11.781,0.493,-0.493,0,953.49000,349.61300,-381.39600,0,1.59,0.03,-0.03,0,1.32,0.04,-0.04,0
EPIC 248847494 b,EPIC 248847494,1,1,0,3650.00000000,1280.00000000,-1130.00000000,0,12.442,0.785,-0.785,0,4131.79000,,,1,2.70,0.12,-0.12,0,0.90,0.09,-0.09,0
EPIC 249893012 b,EPIC 249893012,1,3,0,3.59510000,0.00030000,-0.00030000,0,1.950,0.090,-0.080,0,8.75000,1.09000,-1.08000,0,1.71,0.04,-0.04,0,1.05,0.05,-0.05,0
EPIC 249893012 c,EPIC 249893012,1,3,0,15.62400000,0.00100000,-0.00100000,0,3.670,0.170,-0.140,0,14.67000,1.84000,-1.89000,0,1.71,0.04,-0.04,0,1.05,0.05,-0.05,0
EPIC 249893012 d,EPIC 249893012,1,3,0,35.74700000,0.00500000,-0.00500000,0,3.940,0.130,-0.120,0,10.18000,2.46000,-2.42000,0,1.71,0.04,-0.04,0,1.05,0.05,-0.05,0
FU Tau b,FU Tau,1,1,0,,,,,12.200,,,0,5085.28000,,,0,,,,,0.05,,,0
G 264-012 b,G 264-012,1,2,0,2.30538000,0.00031000,-0.00031000,0,1.390,,,0,2.50000,0.29000,-0.30000,0,0.30,0.01,-0.01,0,0.30,0.02,-0.02,0
G 264-012 c,G 264-012,1,2,0,8.05180000,0.00340000,-0.00340000,0,1.760,,,0,3.75000,0.48000,-0.47000,0,0.30,0.01,-0.01,0,0.30,0.02,-0.02,0
G 9-40 b,G 9-40,1,1,0,5.74600700,0.00000600,-0.00000600,0,2.025,0.096,-0.097,0,4.76000,,,0,0.31,0.01,-0.01,0,0.29,0.02,-0.02,0
GJ 1061 b,GJ 1061,1,3,0,3.20400000,0.00100000,-0.00100000,0,1.100,,,0,1.37000,0.16000,-0.15000,0,0.16,0.01,-0.01,0,0.12,0.01,-0.01,0
GJ 1061 c,GJ 1061,1,3,0,6.68900000,0.00500000,-0.00500000,0,1.180,,,0,1.74000,0.23000,-0.23000,0,0.16,0.01,-0.01,0,0.12,0.01,-0.01,0
GJ 1061 d,GJ 1061,1,3,0,13.03100000,0.02500000,-0.03200000,0,1.160,,,0,1.64000,0.24000,-0.23000,0,0.16,0.01,-0.01,0,0.12,0.01,-0.01,0
GJ 1132 b,GJ 1132,1,2,0,1.62893100,0.00002700,-0.00002700,0,1.130,0.056,-0.056,0,1.66000,0.23000,-0.23000,0,0.21,0.01,-0.01,0,0.18,0.02,-0.02,0
GJ 1132 c,GJ 1132,1,2,0,8.92900000,0.01000000,-0.01000000,0,1.430,,,0,2.64000,0.44000,-0.44000,0,0.21,0.01,-0.01,0,0.18,0.02,-0.02,0
GJ 1148 b,GJ 1148,1,2,0,41.38000000,0.00200000,-0.00100000,0,11.900,,,0,96.70000,1.41000,-1.02000,0,0.36,0.01,-0.01,0,0.34,0.02,-0.02,0
GJ 1148 c,GJ 1148,1,2,0,532.58000000,4.14000000,-2.52000000,0,9.710,,,0,68.06000,4.91000,-2.19000,0,0.36,0.01,-0.01,0,0.34,0.02,-0.02,0
GJ 1214 b,GJ 1214,1,1,0,1.58040433,0.00000013,-0.00000013,0,2.742,0.050,-0.053,0,8.17000,0.43000,-0.43000,0,0.21,0.01,-0.01,0,0.18,0.01,-0.01,0
GJ 1252 b,GJ 1252,1,1,0,0.51824160,0.00000069,-0.00000069,0,1.180,0.078,-0.078,0,1.32000,0.28000,-0.28000,0,0.39,0.02,-0.02,0,0.38,0.02,-0.02,0
GJ 1265 b,GJ 1265,1,1,0,3.65110000,0.00120000,-0.00120000,0,2.630,,,0,7.40000,0.50000,-0.50000,0,0.19,0.01,-0.01,0,0.18,0.02,-0.02,0
GJ 143 b,GJ 143,1,2,0,35.61253000,0.00060000,-0.00062000,0,2.610,0.170,-0.160,0,22.70000,2.20000,-1.90000,0,0.70,0.03,-0.03,0,0.73,0.07,-0.07,0
GJ 15 A c,GJ 15 A,2,2,0,7600.00000000,2200.00000000,-1700.00000000,0,6.670,,,0,36.00000,25.00000,-18.00000,0,0.38,0.05,-0.05,0,0.38,0.05,-0.05,0
GJ 160.2 b,GJ 160.2,1,1,0,5.23540000,0.00270000,-0.00650000,0,3.170,,,0,10.20000,7.20000,-5.90000,0,0.66,0.03,-0.05,0,0.69,,,0
GJ 163 b,GJ 163,1,3,0,8.63182000,0.00155000,-0.00155000,0,3.250,,,0,10.60000,0.60000,-0.60000,0,0.41,0.01,-0.01,0,0.40,0.02,-0.02,0
GJ 163 c,GJ 163,1,3,0,25.63058000,0.02550000,-0.02550000,0,2.500,,,0,6.80000,0.90000,-0.90000,0,0.41,0.01,-0.01,0,0.40,0.02,-0.02,0
GJ 163 d,GJ 163,1,3,0,603.95116000,7.55862000,-7.55862000,0,5.920,,,0,29.40000,2.90000,-2.90000,0,0.41,0.01,-0.01,0,0.40,0.02,-0.02,0
GJ 179 b,GJ 179,1,1,0,2288.00000000,59.00000000,-59.00000000,0,13.900,,,0,260.61000,22.25000,-22.25000,0,0.38,0.02,-0.02,0,0.36,0.03,-0.03,0
GJ 180 b,GJ 180,1,3,0,17.13300000,0.00300000,-0.00300000,0,2.430,,,0,6.49000,0.68000,-0.68000,0,0.41,0.01,-0.01,0,0.43,,,0
GJ 180 c,GJ 180,1,3,0,24.32900000,0.05200000,-0.06600000,0,2.410,,,0,6.40000,3.70000,-4.10000,0,0.41,0.01,-0.01,0,0.43,,,0
GJ 180 d,GJ 180,1,3,0,106.30000000,0.12900000,-0.12900000,0,2.660,,,0,7.56000,1.07000,-1.07000,0,0.41,0.01,-0.01,0,0.43,,,0
GJ 2030 b,GJ 2030,1,2,0,2.38128933,0.00015048,-0.00013443,0,1.980,,,0,4.59248,0.61611,-0.65930,0,2.24,0.10,-0.09,0,0.96,0.12,-0.12,0
GJ 2030 c,GJ 2030,1,2,0,25533.11353048,2549.01187087,-2322.57167558,0,12.300,,,0,4067.84698,748.29814,-677.89003,0,2.24,0.10,-0.09,0,0.96,0.12,-0.12,0
GJ 2056 b,GJ 2056,1,1,0,69.97100000,0.06100000,-0.06100000,0,4.170,,,0,16.20000,3.60000,-3.60000,0,0.71,0.02,-0.02,0,0.62,0.08,-0.08,0
GJ 229 A c,GJ 229,2,2,0,121.93267601,0.06708474,-0.08157952,0,2.870,,,0,8.57613,0.67388,-0.69730,0,0.46,0.01,-0.02,0,0.51,0.02,-0.02,0
GJ 229 b,GJ 229,2,2,0,579.47494672,1.67941947,-1.41413562,0,3.960,,,0,14.85045,1.18533,-1.29449,0,0.46,0.01,-0.02,0,0.51,0.02,-0.02,0
GJ 251 b,GJ 251,1,1,0,14.23800000,0.00200000,-0.00200000,0,1.830,,,0,4.00000,0.40000,-0.40000,0,0.36,0.01,-0.01,0,0.36,0.01,-0.01,0
GJ 27.1 b,GJ 27.1,1,1,0,15.81900000,0.02300000,-0.02600000,0,3.660,,,0,13.00000,4.10000,-6.60000,0,0.52,0.02,-0.02,0,0.53,,,0
GJ 273 b,GJ 273,1,2,0,18.64980000,0.00590000,-0.00520000,0,1.510,,,0,2.89000,0.27000,-0.26000,0,0.29,0.03,-0.03,0,0.29,,,0
GJ 273 c,GJ 273,1,2,0,4.72340000,0.00040000,-0.00040000,0,1.060,,,0,1.18000,0.16000,-0.16000,0,0.29,0.03,-0.03,0,0.29,,,0
GJ 3021 b,GJ 3021,2,1,0,133.71000000,0.20000000,-0.20000000,0,13.100,,,0,1071.04000,28.60000,-28.60000,0,0.90,,,0,0.90,,,0
GJ 3082 b,GJ 3082,1,1,0,11.94900000,0.02200000,-0.02200000,0,2.790,,,0,8.20000,1.70000,-1.70000,0,0.47,0.01,-0.01,0,0.47,,,0
GJ 3090 b,GJ 3090,1,1,0,2.85313600,0.00006400,-0.00003800,0,2.130,0.110,-0.110,0,3.34000,0.72000,-0.72000,0,0.52,0.02,-0.02,0,0.52,0.01,-0.01,0
GJ 3138 b,GJ 3138,1,3,0,1.22003000,0.00006000,-0.00004000,0,1.180,,,0,1.78000,0.34000,-0.33000,0,0.50,0.03,-0.03,0,0.68,,,0
GJ 3138 c,GJ 3138,1,3,0,5.97400000,0.00100000,-0.00100000,0,1.880,,,0,4.18000,0.61000,-0.59000,0,0.50,0.03,-0.03,0,0.68,,,0
GJ 3138 d,GJ 3138,1,3,0,257.80000000,3.60000000,-3.50000000,0,3.230,,,0,10.50000,2.30000,-2.10000,0,0.50,0.03,-0.03,0,0.68,,,0
GJ 317 b,GJ 317,1,2,0,695.66000000,0.35500000,-0.35500000,0,13.300,,,0,794.50000,222.50000,-127.10000,0,0.43,0.01,-0.01,0,0.42,0.02,-0.02,0
GJ 317 c,GJ 317,1,2,0,6739.32300000,143.10600000,-143.10600000,0,13.500,,,0,522.50000,19.10000,-19.10000,0,0.43,0.01,-0.01,0,0.42,0.02,-0.02,0
GJ 3222 b,GJ 3222,1,1,0,10.66668640,0.00284829,-0.00231129,0,3.450,,,0,11.73969,3.02215,-2.30301,0,0.93,,,0,0.89,0.11,-0.11,0
GJ 328 b,GJ 328,1,1,0,4100.00000000,300.00000000,-300.00000000,0,13.300,,,0,731.00000,41.32000,-41.32000,0,0.65,0.02,-0.02,0,0.69,0.05,-0.05,0
GJ 3293 b,GJ 3293,1,4,0,30.59870000,0.00830000,-0.00840000,0,5.190,,,0,23.54000,0.88000,-0.89000,0,0.40,0.03,-0.03,0,0.42,,,0
GJ 3293 c,GJ 3293,1,4,0,122.61960000,0.24290000,-0.23710000,0,4.870,,,0,21.09000,1.24000,-1.26000,0,0.40,0.03,-0.03,0,0.42,,,0
GJ 3293 d,GJ 3293,1,4,0,48.13450000,0.06280000,-0.06610000,0,2.670,,,0,7.60000,1.05000,-1.05000,0,0.40,0.03,-0.03,0,0.42,,,0
GJ 3293 e,GJ 3293,1,4,0,13.25430000,0.00780000,-0.01040000,0,1.630,,,0,3.28000,0.64000,-0.64000,0,0.40,0.03,-0.03,0,0.42,,,0
GJ 3323 b,GJ 3323,1,2,0,5.36360000,0.00070000,-0.00070000,0,1.230,,,0,2.02000,0.26000,-0.25000,0,0.12,0.03,-0.03,0,0.16,,,0
